OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thr Jun  3 2021 13:24:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,LCF-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.960000038,-0.280000001,-2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,ACi sage1 yermohab north,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
13,14:05:21,2498.500019,0,0.97017537,0.217245533,86.81707785,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.0022521,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.952343858,2.502922228,26.78349495,2,4.644859791,1,9.289719582,25.9434185,26.78349495,24.23274612,100.0588531,98.95681763,8.538976669,13.09908009,19.98435402,30.65667725,300.9262695,999.8206177,1644.979004,78.70606995,0.004447201,-0.273319662,0.016804997,0.011899679,0.014899269,0.012105024,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504631348,0.006952344,299.9334949,299.0934185,159.9712953,-0.596677211,3.533899341,44.89995935,31.80087927,26.36345673,3.447513579,0.212281213,1.030977113,2.416536465,0.133113016,6.833031002,0.877322856,28.72545726,98.81582987,0.00282027,0,874.8170937,0,#DIV/0!,#DIV/0!
Remark=,"""14:05:43 CO2 Mixer: CO2R -> 50 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:08:05 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14:07:44,2641.500019,0,-1.014111842,0.212589781,59.6857865,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,-1.61411E-05,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.925984664,2.546124742,26.98471451,2,4.644859791,1,9.289719582,26.0371685,26.98471451,24.30535698,54.52907944,54.95012283,8.541554451,13.08434296,19.87989998,30.45293617,300.9324646,999.2056274,1649.06604,78.70651245,-0.074771091,-0.268544048,0.026954314,0.014549714,0.053474516,0.01777574,1,-1.355140209,7.355140209,1,0,0.159999996,111135,1.504662323,0.006925985,300.1347145,299.1871685,159.8728968,-0.597373704,3.575947744,45.4339499,32.34960695,26.51094151,3.477633092,0.207833631,1.029823002,2.44781009,0.130315117,4.697660098,1.08618113,28.29348014,55.09749553,-0.005207633,0,874.2789932,0,#DIV/0!,#DIV/0!
Remark=,"""14:08:06 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:10:28 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14:10:07,2784.500019,0,12.3905906,0.212307975,276.8141406,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.015316776,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.947045333,2.556946381,27.03431511,2,4.644859791,1,9.289719582,26.09754372,27.03431511,24.35019493,399.8457336,389.8115845,8.523284912,13.0797205,19.7661705,30.33290291,300.9448853,999.164978,1651.970337,78.70452118,-0.515310645,-0.294344664,0.051649392,0.01605415,0.025104105,0.018749792,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504724426,0.006947045,300.1843151,299.2475437,159.8663929,-0.60047544,3.58637952,45.56764296,32.48792246,26.56592941,3.488921444,0.207564285,1.029433139,2.459488305,0.130145689,21.78652439,0.71012292,28.19126767,388.0109599,0.009002489,0,874.2434261,0,#DIV/0!,#DIV/0!
Remark=,"""14:10:29 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:12:51 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14:12:30,2927.500019,0,12.42412777,0.211730365,276.253909,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.015362872,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.997983553,2.582055985,27.17139816,2,4.644859791,1,9.289719582,26.21256065,27.17139816,24.44779205,400.0009155,389.9309998,8.53903389,13.12852764,19.66887283,30.24034882,300.9530334,998.6619263,1655.145264,78.70589447,-0.467388898,-0.296011627,0.041731961,0.01380069,0.037628382,0.013289382,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504765167,0.006997984,300.3213982,299.3625607,159.7859046,-0.610347472,3.615348496,45.93491403,32.80638639,26.69197941,3.514918785,0.207012164,1.033292511,2.481626274,0.129798389,21.74281101,0.708468701,28.04733849,388.1255015,0.00897812,0,873.8032688,0,#DIV/0!,#DIV/0!
Remark=,"""14:12:51 CO2 Mixer: CO2R -> 600 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:15:14 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14:14:53,3070.500019,0,17.78814271,0.206004914,417.5994114,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.021494637,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.863839576,2.601417336,27.21261024,2,4.644859791,1,9.289719582,26.1865654,27.21261024,24.41130447,600.1209106,585.6286011,8.491584778,12.99365997,19.58969116,29.97577095,300.9569092,998.9840698,1658.063232,78.70608521,-1.168280005,-0.304832965,0.040686492,0.009648986,0.017289983,0.012351485,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504784546,0.00686384,300.3626102,299.3365654,159.8374476,-0.590550512,3.624097445,46.04596246,33.05230249,26.69958782,3.51649339,0.201535743,1.022680109,2.493813281,0.126353884,32.86761486,0.713078922,27.64009496,583.0435938,0.008432748,0,874.0851361,0,#DIV/0!,#DIV/0!
Remark=,"""14:15:15 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:17:37 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14:17:16,3213.500019,0,21.29841645,0.199087558,571.2788274,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.025510884,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.68286019,2.618853677,27.24617767,2,4.644859791,1,9.289719582,26.14305878,27.24617767,24.3556881,800.2435303,782.6125488,8.4790802,12.86341095,19.61032867,29.7503624,300.9305725,998.9720459,1659.335938,78.70256805,-2.119869947,-0.30698356,0.062217325,0.011320201,0.058413792,0.012473485,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504652863,0.00668286,300.3961777,299.2930588,159.8355238,-0.563511382,3.631237153,46.13873782,33.27532687,26.69461823,3.515464834,0.194910441,1.012383476,2.503081358,0.122187551,44.9611108,0.729963797,27.24672522,779.5174218,0.007444505,0,874.0746155,0,#DIV/0!,#DIV/0!
Remark=,"""14:17:38 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:17:38 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:17:38 Coolers: Tleaf -> 23.50 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:17:38 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:20:30 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:20:31 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:20:31 Coolers: Tleaf -> 23.50 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:20:31 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:20:59 ACi wheat1 yermohab north""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:21:08 Launched AutoProg /User/Configs/AutoProgs/A-CiCurve2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:21:11 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:21:11 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:21:11 Coolers: Tleaf -> 23.50 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:21:11 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:21:12 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:23:35 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,14:23:13,3571.000019,0,9.078752015,0.174481899,288.777692,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.01151135,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.95518763,2.656403178,27.2536602,2,4.644859791,1,9.289719582,26.06639481,27.2536602,24.26285362,399.8494568,392.2633667,8.498305321,12.40693855,19.74346542,28.82409477,300.9390564,1000.657227,1677.45752,78.7000885,-0.38306421,-0.286099374,0.032428253,0.004460189,0.035780534,0.006668621,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504695282,0.005955188,300.4036602,299.2163948,160.1051527,-0.443754553,3.63283034,46.16043526,33.75349671,26.6600275,3.508312874,0.171265153,0.976427162,2.531885712,0.107325151,22.72682991,0.736183178,26.06072729,390.9440249,0.006051989,0,875.5491048,0,#DIV/0!,#DIV/0!
Remark=,"""14:23:35 CO2 Mixer: CO2R -> 300 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:25:58 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14:25:36,3714.000019,0,6.513807558,0.163498593,215.6527156,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.008576001,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.578608353,2.65314322,27.13339233,2,4.644859791,1,9.289719582,25.75541306,27.13339233,23.90089607,299.9133911,294.4924316,8.462158203,12.12477493,20.0234375,28.69004059,300.9306946,1001.336609,1683.212769,78.69451904,-0.19475092,-0.275421858,0.050087985,0.008974925,0.033949792,0.010022049,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504653473,0.005578608,300.2833923,298.9054131,160.2138538,-0.388316146,3.607296552,45.839235,33.71446007,26.44440269,3.464016132,0.160670795,0.954153332,2.5098628,0.100669535,16.97068673,0.732286105,25.56546276,293.5458325,0.005672998,0,876.1435467,0,#DIV/0!,#DIV/0!
Remark=,"""14:25:58 CO2 Mixer: CO2R -> 200 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:28:21 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,14:27:59,3857.000019,0,3.746802628,0.170465536,151.4805127,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.005417576,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.725903188,2.614376408,26.96536255,2,4.644859791,1,9.289719582,25.63128471,26.96536255,23.78660583,199.9429626,196.7041626,8.408103943,12.16738796,20.04257774,29.00366402,300.9208069,1001.384827,1687.720337,78.694664,-0.008803502,-0.266687065,0.014981382,0.013171243,0.012018308,0.017001653,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504604034,0.005725903,300.1153625,298.7812847,160.2215687,-0.411075124,3.571884915,45.38916279,33.22177483,26.29832363,3.434284702,0.167393873,0.957508507,2.476776195,0.104892872,11.92070805,0.770093071,25.9959923,196.15967,0.004965437,0,876.185736,0,#DIV/0!,#DIV/0!
Remark=,"""14:28:21 CO2 Mixer: CO2R -> 100 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:30:44 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,14:30:22,4000.000019,0,-0.134691861,0.181203499,95.55617588,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.000988418,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.002941456,2.581519921,26.86880493,2,4.644859791,1,9.289719582,25.6749382,26.86880493,23.86104584,99.91355133,99.60567474,8.387480736,12.32798672,19.94184494,29.3106823,300.9226379,1000.540955,1691.09729,78.69520569,0.040419444,-0.266732931,0.033675928,0.013447898,0.030937614,0.018077008,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.50461319,0.006002941,300.0188049,298.8249382,160.0865492,-0.452025193,3.551673372,45.13201714,32.80403042,26.27187157,3.428924818,0.177736603,0.97015345,2.458771367,0.111391739,7.519812916,0.959344697,26.5971736,99.62524843,-0.00035959,0,875.4473698,0,#DIV/0!,#DIV/0!
Remark=,"""14:30:44 CO2 Mixer: CO2R -> 50 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:33:07 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,14:32:45,4143.000019,0,-1.772584387,0.194332846,67.83094422,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,-0.000883053,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.431917291,2.58203961,26.97163391,2,4.644859791,1,9.289719582,25.90773964,26.97163391,24.10544968,55.38420868,56.32150269,8.373895645,12.59466171,19.63716888,29.53506088,300.9363403,999.9172974,1694.423828,78.69695282,-0.044723071,-0.274194807,0.02491802,0.020641737,0.03140606,0.023886852,1,-1.355140209,7.355140209,1,0,0.159999996,111135,1.504681702,0.006431917,300.1216339,299.0577396,159.986764,-0.518915351,3.573201109,45.40456753,32.80990582,26.43968678,3.463052803,0.190350872,0.991161499,2.471891304,0.119320755,5.338088617,1.204352529,27.10551088,56.57909807,-0.008491971,0,874.901686,0,#DIV/0!,#DIV/0!
Remark=,"""14:33:07 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:35:30 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,14:35:08,4286.000019,0,11.88642456,0.207995157,279.0231125,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.014737078,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.866217196,2.578398997,27.04797363,2,4.644859791,1,9.289719582,26.15670586,27.04797363,24.34183121,399.9059753,390.2253418,8.340358734,12.84512615,19.27229118,29.68157768,300.9265137,999.3690186,1698.3302,78.69582367,-0.500832677,-0.305219591,0.026159301,0.012373365,0.021806616,0.016193578,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504632568,0.006866217,300.1979736,299.3067059,159.8990394,-0.584745835,3.58925678,45.60924091,32.76411476,26.60233974,3.496413639,0.203440168,1.010857783,2.485555856,0.127551644,21.95795366,0.715030734,27.62118465,388.4979836,0.008450935,0,874.4219562,0,#DIV/0!,#DIV/0!
Remark=,"""14:35:30 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:37:52 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14:37:31,4428.500019,0,12.59289338,0.205011488,271.8533448,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.015528671,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.829858921,2.60070884,27.15134048,2,4.644859791,1,9.289719582,26.27189445,27.15134048,24.45923805,400.1016541,389.962738,8.359372139,12.84003258,19.18391609,29.46657944,300.9450684,1000.420166,1703.630371,78.69047546,-0.534069359,-0.296614498,0.057427149,0.008778743,0.040276341,0.011335949,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504725342,0.006829859,300.3013405,299.4218945,160.067223,-0.57747844,3.611097108,45.88988803,33.04985546,26.71161747,3.518984252,0.200584853,1.010388268,2.508595983,0.125755863,21.39226896,0.697126464,27.40335717,388.1327144,0.008890968,0,875.341683,0,#DIV/0!,#DIV/0!
Remark=,"""14:37:52 CO2 Mixer: CO2R -> 600 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:40:15 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,14:39:54,4571.500019,0,18.10031559,0.193940476,406.3904892,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.021826553,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.561179441,2.637593338,27.27555466,2,4.644859791,1,9.289719582,26.30409431,27.27555466,24.50171089,600.3007202,585.7177124,8.402117729,12.70711422,19.24487686,29.1053791,300.9436035,1000.138672,1708.943359,78.68838501,-1.215236902,-0.303079933,0.147426799,0.00100159,0.123207599,0.004420689,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504718018,0.006561179,300.4255547,299.4540943,160.0221839,-0.5365237,3.637495634,46.22658902,33.5194748,26.78982449,3.535215406,0.189974401,0.999902296,2.535313109,0.11908407,31.97821128,0.693833361,26.81507879,583.0873396,0.008323991,0,875.0953829,0,#DIV/0!,#DIV/0!
Remark=,"""14:40:16 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:42:39 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,14:42:17,4714.500019,0,21.43560295,0.170920619,541.6738908,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.948097229,0.874974049,0.025629215,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.940702407,2.703149862,27.42805481,2,4.644859791,1,9.289719582,26.29695892,27.42805481,24.50604439,800.2432861,782.9063721,8.38954258,12.28915691,19.22361565,28.15910721,300.9372559,1000.477356,1715.233521,78.68611145,-2.162310362,-0.298226774,0.056640275,0.002303,0.082121439,0.004941207,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504686279,0.005940702,300.5780548,299.4469589,160.0763734,-0.439005846,3.670135833,46.64273993,34.35358302,26.86250687,3.550358529,0.167832682,0.966985971,2.583372559,0.105168555,42.62221214,0.691875696,25.4823266,779.7913088,0.007004811,0,875.3917227,0,#DIV/0!,#DIV/0!
Remark=,"""14:42:39 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:42:39 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:42:39 Coolers: Tleaf -> 23.50 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
