OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jun  2 2021 13:59:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,LCF-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.960000038,-0.280000001,-2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,Aci yermo3 south,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
12,14:38:57,2404.999999,0,2.406758314,0.090991454,146.7445518,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.996919632,0.87499846,0.003894507,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.877673067,2.477075557,25.79459572,2,4.644859791,1,9.289719582,23.07463074,25.79459572,21.24906731,200.2000275,198.2211304,8.858362198,10.75055885,24.91296005,30.23451233,300.8922424,999.727417,1905.335938,79.65982819,-0.712178469,-0.172992885,0.031005675,0.001509907,0.047993146,0.002443276,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504461212,0.002877673,298.9445957,296.2246307,159.9563831,0.008255161,3.333463228,41.84622669,31.09566783,24.43461323,3.074063039,0.090108851,0.856387671,2.217675368,0.056396669,11.68964578,0.74030731,24.4238882,197.8713756,0.002970738,0,874.7599501,0,#DIV/0!,#DIV/0!
Remark=,"""14:39:17 CO2 Mixer: CO2R -> 100 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:41:39 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14:41:19,2546.999999,0,-0.611212098,0.09090355,105.6914295,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.996919632,0.87499846,0.000444406,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.879090501,2.480591947,25.81045914,2,4.644859791,1,9.289719582,23.0906353,25.81045914,21.23059654,99.88657379,100.1012726,8.852807045,10.74591255,24.8729248,30.19181252,300.8973389,999.8292236,1912.931641,79.65879822,-0.521727026,-0.166234955,0.037338931,0.001933094,0.029239109,0.000960006,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504486694,0.002879091,298.9604591,296.2406353,159.9726722,0.00806582,3.336598427,41.88612559,31.14021304,24.45054722,3.076996985,0.090022644,0.85600648,2.220990506,0.056342639,8.419252256,1.055845014,24.38564012,100.1900951,-0.001487652,0,874.8490308,0,#DIV/0!,#DIV/0!
Remark=,"""14:41:40 CO2 Mixer: CO2R -> 50 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:44:01 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14:43:41,2688.999999,0,-2.165685104,0.092958343,87.43394444,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.996919632,0.87499846,-0.001331833,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.903398581,2.447294838,25.6296978,2,4.644859791,1,9.289719582,22.90965843,25.6296978,21.06555939,52.05109024,53.38757324,8.808493614,10.71767616,25.0202198,30.44318581,300.8911743,1000.286316,1919.342163,79.65631104,-0.5254004,-0.162560359,0.033328358,0.002947988,0.032447886,0.002023358,1,-1.355140209,7.355140209,1,0,0.159999996,111135,1.504455872,0.002903399,298.7796978,296.0596584,160.045807,0.004458293,3.301025384,41.44085184,30.72317568,24.26967812,3.043836694,0.092037363,0.853730546,2.190106148,0.057605393,6.964665473,1.637720899,24.63154485,53.70229479,-0.009933313,0,875.2489858,0,#DIV/0!,#DIV/0!
Remark=,"""14:44:02 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:46:23 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14:46:03,2830.999999,0,9.368695104,0.09770754,223.202893,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.996919632,0.87499846,0.011837343,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.994610255,2.403583665,25.38586617,2,4.644859791,1,9.289719582,22.72843742,25.38586617,20.88875961,400.2608337,393.2516174,8.701216698,10.67023373,24.9893589,30.64425659,300.9275208,1001.065735,1927.263916,79.6591568,-1.408173203,-0.179851755,0.036649626,0.000937807,0.054533329,0.001254507,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504637604,0.00299461,298.5358662,295.8784374,160.170514,-0.00746779,3.253565487,40.84358431,30.17335058,24.05715179,3.005271987,0.096690566,0.849981822,2.155290166,0.060522157,17.78015425,0.567582899,24.96076757,391.8901406,0.005967229,0,875.9309762,0,#DIV/0!,#DIV/0!
Remark=,"""14:46:24 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:48:45 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14:48:25,2972.999999,0,9.569232668,0.102142038,226.3704098,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.996919632,0.87499846,0.012065182,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,3.084925545,2.370111495,25.21385193,2,4.644859791,1,9.289719582,22.59740257,25.21385193,20.77617645,399.9447327,392.7791443,8.646478653,10.67499924,25.02953529,30.90162468,300.9083557,1001.157227,1933.51062,79.65644073,-1.450739145,-0.181616247,0.023234962,0.001946321,0.037428278,0.003445633,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504541779,0.003084926,298.3638519,295.7474026,160.1851527,-0.020679243,3.220443939,40.42917195,29.75417271,23.90562725,2.97803809,0.101031183,0.850332444,2.127705646,0.063243362,18.03186113,0.576330014,25.29574787,391.3885249,0.00618467,0,876.0110313,0,#DIV/0!,#DIV/0!
Remark=,"""14:48:45 CO2 Mixer: CO2R -> 600 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:51:07 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14:50:47,3114.999999,0,14.99055574,0.104441908,334.4753802,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.996919632,0.87499846,0.018260134,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,3.160641078,2.375189017,25.24077797,2,4.644859791,1,9.289719582,22.61325645,25.24077797,20.79736519,600.104248,588.9042358,8.598453522,10.6766367,24.8653183,30.87508392,300.9259338,1000.811523,1943.036011,79.65242767,-2.520520687,-0.194813713,0.058309961,0.001770866,0.093549266,0.001426145,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504629669,0.003160641,298.390778,295.7632565,160.1298402,-0.034143532,3.22560905,40.49605447,29.81941777,23.92701721,2.981869434,0.10328075,0.850420032,2.131449401,0.064653797,26.64177603,0.567962259,25.27125831,586.7257793,0.006456682,0,875.7085416,0,#DIV/0!,#DIV/0!
Remark=,"""14:51:08 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:53:29 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14:53:09,3256.999999,0,19.17924117,0.101049287,448.7024642,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.996919632,0.87499846,0.023049475,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,3.104756776,2.410218681,25.3899765,2,4.644859791,1,9.289719582,22.7358284,25.3899765,20.91327858,800.2094116,785.8401489,8.556469917,10.59819603,24.55969048,30.42007065,300.9073486,1000.544739,1947.47937,79.64958191,-3.900684357,-0.199122325,0.05881444,0.003652757,0.100070074,0.004820229,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504536743,0.003104757,298.5399765,295.8858284,160.0871546,-0.026199478,3.254360564,40.85847642,30.26028039,24.06290245,3.006309842,0.099961947,0.844141883,2.16216796,0.062573006,35.73896367,0.570984398,24.80098338,783.0529845,0.006074481,0,875.4751054,0,#DIV/0!,#DIV/0!
Remark=,"""14:53:30 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:53:30 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:53:30 Coolers: Tleaf -> 23.50 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""14:53:30 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
